sample_index,sample_id,modality,rank,start_index,end_index,score,source_scale,words,wordpiece_start,wordpiece_end
568,gR4gM_WXesQ$_$8,T,2,1,2,0.12378922839401307,2,the holiday,2,3
568,gR4gM_WXesQ$_$8,T,3,17,17,0.11652384835004202,1,to,18,18
569,gVqs4TzqySw$_$1,T,1,15,18,0.1742237462472562,2,"more , i think",19,22
569,gVqs4TzqySw$_$1,T,2,4,6,0.08590286564905492,3,anata to aitakatta,5,10
569,gVqs4TzqySw$_$1,T,3,35,36,0.07942724305364635,2,been wanting,39,40
570,gVqs4TzqySw$_$3,T,1,15,18,0.2894440857290721,2,' t use to,20,23
570,gVqs4TzqySw$_$3,T,2,1,3,0.28412081209381523,3,the causative form,2,6
570,gVqs4TzqySw$_$3,T,3,18,19,0.09920988702598407,1,to at,23,24
571,gVqs4TzqySw$_$2,T,1,7,11,0.291728953237266,2,"of a mutual idea ,",8,12
571,gVqs4TzqySw$_$2,T,2,17,19,0.15048621949773455,3,is activity going,18,20
571,gVqs4TzqySw$_$2,T,3,20,21,0.09269517046070715,1,on on,21,22
572,gVqs4TzqySw$_$4,T,1,5,6,0.4760437327724237,2,wo or,6,7
572,gVqs4TzqySw$_$4,T,2,1,2,0.1581889677083756,3,can only,2,3
572,gVqs4TzqySw$_$4,T,3,3,3,0.10296104391049223,1,use,4,4
573,goMtnNHQ_z4$_$1,T,1,7,8,0.24092442405745854,1,to you,8,9
573,goMtnNHQ_z4$_$1,T,2,3,4,0.16936616820918088,2,d like,4,5
573,goMtnNHQ_z4$_$1,T,3,6,6,0.08653185169618301,3,talk,7,7
574,goMtnNHQ_z4$_$2,T,1,12,15,0.4288622371784763,2,build your dream home,13,16
574,goMtnNHQ_z4$_$2,T,2,2,3,0.17197872779264997,3,your perfect,3,4
574,goMtnNHQ_z4$_$2,T,3,14,14,0.1449876212941541,1,dream,15,15
575,goMtnNHQ_z4$_$13,T,1,16,19,0.26395579525482504,3,help you even more,17,20
575,goMtnNHQ_z4$_$13,T,2,1,3,0.1681199058978835,1,good contractor will,2,4
575,goMtnNHQ_z4$_$13,T,3,8,9,0.12580047173299974,2,", a",9,10
576,goMtnNHQ_z4$_$12,T,1,10,14,0.4107626188864796,3,indicate how far along that,11,15
576,goMtnNHQ_z4$_$12,T,2,14,15,0.17252132403535064,1,that construction,15,16
576,goMtnNHQ_z4$_$12,T,3,12,12,0.11741999516568763,1,far,13,13
577,hqzF4IDaIYE$_$0,T,1,8,12,0.27908514681765856,2,", because if you don",9,13
577,hqzF4IDaIYE$_$0,T,2,18,20,0.1621754134015918,3,", then your",19,21
577,hqzF4IDaIYE$_$0,T,3,11,11,0.060552919603354155,peak,you,12,12
578,hqzF4IDaIYE$_$3,T,1,5,14,0.3786502125741864,2,in a — let ’ s say — new phase,6,15
578,hqzF4IDaIYE$_$3,T,2,5,6,0.07749034933798987,1,in a,6,7
578,hqzF4IDaIYE$_$3,T,3,10,11,0.07710682077739245,1,s say,11,12
579,hqzF4IDaIYE$_$2,T,1,25,27,0.1841056032894896,1,point bring better,26,28
579,hqzF4IDaIYE$_$2,T,2,17,19,0.1578817129943323,2,and working internationally,18,20
579,hqzF4IDaIYE$_$2,T,3,22,23,0.11137858573472767,1,will at,23,24
580,hqzF4IDaIYE$_$4,T,1,3,6,0.6564222500865445,3,"convention , governments have",4,7
580,hqzF4IDaIYE$_$4,T,2,5,5,0.3228978481726743,1,governments,6,6
580,hqzF4IDaIYE$_$4,T,3,10,12,0.16650159376589996,1,about disability issues,11,13
581,hqzF4IDaIYE$_$6,T,1,2,4,0.681664368113114,3,’ t always,3,5
581,hqzF4IDaIYE$_$6,T,2,6,6,0.05817694855720674,1,what,7,7
581,hqzF4IDaIYE$_$6,T,3,0,0,0.04960486886859664,1,they,1,1
582,hvfaYsv7p8E$_$0,T,1,13,17,0.5462981556155887,2,don ' t want to,14,18
582,hvfaYsv7p8E$_$0,T,2,14,14,0.13949755272364828,peak,',15,15
582,hvfaYsv7p8E$_$0,T,3,16,16,0.09988063589122652,1,want,17,17
583,iUXqlrui25c$_$10,T,1,18,23,0.4628988849992404,3,either very bad in the way,19,24
583,iUXqlrui25c$_$10,T,2,20,20,0.16418487029394951,peak,bad,21,21
583,iUXqlrui25c$_$10,T,3,14,16,0.13460643022829882,2,are those that,15,17
584,iUXqlrui25c$_$21,T,1,12,14,0.291732340305329,1,removing the ones,13,15
584,iUXqlrui25c$_$21,T,2,7,8,0.141536507312915,2,to insist,8,9
584,iUXqlrui25c$_$21,T,3,1,1,0.09002140223092646,1,these,2,2
585,iUXqlrui25c$_$23,T,1,3,5,0.22311016184111424,3,investor due diligence,4,8
585,iUXqlrui25c$_$23,T,2,10,12,0.18850818447525464,3,need to due,13,15
585,iUXqlrui25c$_$23,T,3,12,13,0.13175354800351977,1,due diligence,15,18
586,icbUzboLcDQ$_$0,T,1,1,5,0.5273239626530788,3,: i love you ~,2,6
586,icbUzboLcDQ$_$0,T,2,3,3,0.1731388295493939,peak,love,4,4
586,icbUzboLcDQ$_$0,T,3,17,18,0.13592743234619478,1,thank you,20,21
587,ioupaiAuRr0$_$5,T,1,22,25,0.312204769047408,2,the best insurance companies,23,26
587,ioupaiAuRr0$_$5,T,2,3,6,0.26104799202880447,2,an insurance professional and,4,7
587,ioupaiAuRr0$_$5,T,3,23,23,0.11488441494267289,peak,best,24,24
588,ioupaiAuRr0$_$4,T,1,7,9,0.3400646961587156,3,"agency , just",8,10
588,ioupaiAuRr0$_$4,T,2,18,20,0.12987688966617822,2,s moody ',19,21
588,ioupaiAuRr0$_$4,T,3,32,34,0.11502996592474733,3,i - t,33,35
589,jICmfLeFymA$_$16,T,1,1,4,0.3243461985339712,3,friendly and knowledgeable staff,2,6
589,jICmfLeFymA$_$16,T,2,15,17,0.18439927644190737,1,and weekends .,17,19
589,jICmfLeFymA$_$16,T,3,2,2,0.09948491312964161,peak,and,3,3
590,jPrEKz1rAno$_$11,T,1,7,9,0.5918718372370829,3,components will vary,8,10
590,jPrEKz1rAno$_$11,T,2,9,10,0.4095990788322577,1,vary greatly,10,11
590,jPrEKz1rAno$_$11,T,3,11,12,0.10627727470473142,2,by school,12,13
591,jPrEKz1rAno$_$7,T,1,30,33,0.41184214872285635,3,your file as well,31,34
591,jPrEKz1rAno$_$7,T,2,31,31,0.16391790389208127,peak,file,32,32
591,jPrEKz1rAno$_$7,T,3,5,7,0.10378090532260328,3,kind of standardized,6,8
592,jPrEKz1rAno$_$6,T,1,19,24,0.36164846329326195,3,possibly be in the file as,20,25
592,jPrEKz1rAno$_$6,T,2,16,17,0.09225555092540824,1,so that,17,18
592,jPrEKz1rAno$_$6,T,3,23,23,0.07752012731969717,1,file,24,24
593,k5ZOshC2LP4$_$1,T,1,2,5,0.2837442921717562,3,", kleppers host is",3,9
593,k5ZOshC2LP4$_$1,T,2,15,16,0.12295836180538552,1,just conservative,22,23
593,k5ZOshC2LP4$_$1,T,3,4,4,0.10296960003272883,1,host,8,8
594,kbGhEJ4W44o$_$0,T,1,11,15,0.40119828494982634,2,anarchic and anti - organisational,13,20
594,kbGhEJ4W44o$_$0,T,2,3,5,0.13892367601626365,2,", not the",4,6
594,kbGhEJ4W44o$_$0,T,3,13,13,0.13363675551592857,peak,anti,17,17
595,kfsO4c0Ekes$_$7,T,1,9,12,0.2079474312765447,2,strong ; a lot,10,13
595,kfsO4c0Ekes$_$7,T,2,14,17,0.17714338651680628,3,people love you and,15,18
595,kfsO4c0Ekes$_$7,T,3,3,4,0.0969046072468901,1,message to,4,5
596,kvUb78Rdzdc$_$3,T,1,36,42,0.18690882756691155,3,help they will make sure that everything,37,43
596,kvUb78Rdzdc$_$3,T,2,21,24,0.12395440852192725,2,"amazing support , amazing",22,25
596,kvUb78Rdzdc$_$3,T,3,42,45,0.09665494763406922,1,everything works out the,43,46
597,lO87-4Kf0cQ$_$2,T,1,8,11,0.4742301331757235,3,chair for committee chair,9,12
597,lO87-4Kf0cQ$_$2,T,2,12,13,0.1485643631141213,1,leaders .,13,14
597,lO87-4Kf0cQ$_$2,T,3,10,10,0.14721700205263974,peak,committee,11,11
598,lO87-4Kf0cQ$_$5,T,1,12,15,0.3070635315193045,3,as well as for,13,16
598,lO87-4Kf0cQ$_$5,T,2,16,17,0.16428563867106913,1,committees .,17,18
598,lO87-4Kf0cQ$_$5,T,3,11,12,0.15888917180385412,2,board as,12,13
599,lWf5hHRHIDs$_$11,T,1,2,5,0.48063516404263273,3,your main values that,3,6
599,lWf5hHRHIDs$_$11,T,2,4,4,0.15238061288768695,peak,values,5,5
599,lWf5hHRHIDs$_$11,T,3,8,8,0.09327841961304005,1,bring,9,9
600,lawHYX5eB20$_$1,T,1,4,6,0.4707311028264279,3,s why they,5,7
600,lawHYX5eB20$_$1,T,2,9,9,0.13030828734401761,1,and,10,10
601,lawHYX5eB20$_$2,T,1,17,20,0.5492521899849253,3,speaker on a level,18,21
601,lawHYX5eB20$_$2,T,2,19,19,0.18066647221273852,peak,a,20,20
601,lawHYX5eB20$_$2,T,3,3,7,0.16846894600653248,1,next time you ' re,4,8
602,mHGaQ_nv9UY$_$13,T,1,34,38,0.3060052580061774,2,"beyond words to describe ,",39,43
602,mHGaQ_nv9UY$_$13,T,2,20,25,0.20266260636996075,3,four gigabytes into the petabyte range,21,30
602,mHGaQ_nv9UY$_$13,T,3,35,35,0.1475841541661188,peak,words,40,40
603,mHGaQ_nv9UY$_$14,T,1,18,20,0.1853372348036631,3,filling that four,19,21
603,mHGaQ_nv9UY$_$14,T,2,11,12,0.12949171027444759,1,"memory """,12,13
603,mHGaQ_nv9UY$_$14,T,3,2,2,0.06001791068478919,1,reason,3,3
604,mHGaQ_nv9UY$_$17,T,1,4,9,0.34114868756710914,3,this problem is to get rid,5,10
604,mHGaQ_nv9UY$_$17,T,2,15,16,0.0931603809872798,2,and get,16,17
604,mHGaQ_nv9UY$_$17,T,3,8,8,0.07200438080765961,peak,get,9,9
605,mHGaQ_nv9UY$_$22,T,1,24,30,0.2959873057693925,2,"is , it starts to become unstable",27,33
605,mHGaQ_nv9UY$_$22,T,2,3,7,0.13194698524177867,3,file goes over a hundred,4,8
605,mHGaQ_nv9UY$_$22,T,3,7,9,0.08589156523255799,2,"hundred megabytes ,",8,12
606,mHGaQ_nv9UY$_$5,T,1,19,21,0.21897955850691053,2,""" phew ,",20,23
606,mHGaQ_nv9UY$_$5,T,2,28,30,0.1486874459596159,3,lot of responsibility,30,32
606,mHGaQ_nv9UY$_$5,T,3,0,1,0.12350800936350421,1,my life,1,2
607,mHGaQ_nv9UY$_$4,T,1,1,4,0.27143757401006235,3,is especially frustrating when,2,5
607,mHGaQ_nv9UY$_$4,T,2,3,3,0.11274486293003004,1,frustrating,4,4
607,mHGaQ_nv9UY$_$4,T,3,24,25,0.11101785449687293,1,failed response,25,26
608,mLW-jn67gRE$_$20,T,1,33,38,0.5562072639825476,2,your ads like a pro .,35,40
608,mLW-jn67gRE$_$20,T,2,35,35,0.14639695902336963,peak,like,37,37
608,mLW-jn67gRE$_$20,T,3,0,1,0.062355555439570796,1,stay tuned,1,2
609,mLW-jn67gRE$_$17,T,1,26,36,0.501555347606319,3,incredibly budget intensive and especially if you are in a large,27,37
609,mLW-jn67gRE$_$17,T,2,30,30,0.07295311943604876,peak,especially,31,31
609,mLW-jn67gRE$_$17,T,3,38,39,0.0703181197364893,2,volume industry,39,40
610,mLW-jn67gRE$_$1,T,1,6,9,0.5026698042303449,3,you may not be,7,10
610,mLW-jn67gRE$_$1,T,2,7,7,0.1836002644841896,peak,may,8,8
610,mLW-jn67gRE$_$1,T,3,6,6,0.13574732536018413,1,you,7,7
611,mLW-jn67gRE$_$3,T,1,1,4,0.40240877205078607,3,second is a budgetary,2,6
611,mLW-jn67gRE$_$3,T,2,4,5,0.24026207592816076,1,budgetary and,5,7
611,mLW-jn67gRE$_$3,T,3,13,15,0.16109906885497266,1,your actual selection,15,17
612,mLW-jn67gRE$_$5,T,1,0,3,0.32941135573764285,1,"in adwords , daily",1,5
612,mLW-jn67gRE$_$5,T,2,5,7,0.22731277147340517,3,monthly budgets are,7,9
612,mLW-jn67gRE$_$5,T,3,2,2,0.0947277683769924,peak,",",4,4
613,mLW-jn67gRE$_$6,T,1,20,25,0.2711909042176573,2,a factor of the click costs,21,26
613,mLW-jn67gRE$_$6,T,2,12,14,0.12661495156945585,3,no longer show,13,15
613,mLW-jn67gRE$_$6,T,3,30,31,0.05911222297613971,1,your budget,33,34
614,mLW-jn67gRE$_$9,T,1,7,10,0.6099044322783327,2,ads will not be,8,11
614,mLW-jn67gRE$_$9,T,2,2,3,0.21416271551277935,1,a definite,3,4
614,mLW-jn67gRE$_$9,T,3,8,8,0.19222952317639805,peak,will,9,9
615,mjpCK2Edsv8$_$0,T,1,6,11,0.15906942662428059,2,jones and i want to just,7,12
615,mjpCK2Edsv8$_$0,T,2,24,26,0.0780307134729796,3,good life with,28,30
615,mjpCK2Edsv8$_$0,T,3,40,42,0.07728458906188357,3,s absolutely phenomenal,44,47
616,nUZYqTRSGDw$_$4,T,1,8,11,0.2672924943019206,3,all your money and,9,12
616,nUZYqTRSGDw$_$4,T,2,13,15,0.20888833741725282,3,debt and have,14,16
616,nUZYqTRSGDw$_$4,T,3,1,3,0.18874130903935193,2,the alternative to,2,4
617,nyzIL6YAonY$_$5,T,1,10,11,0.21653552428890266,1,to better,11,12
617,nyzIL6YAonY$_$5,T,2,5,6,0.173123499528201,2,free copy,6,7
617,nyzIL6YAonY$_$5,T,3,1,1,0.06785024914073673,1,download,2,2
618,nyzIL6YAonY$_$6,T,1,23,26,0.12310803429613917,3,your unique needs and,24,27
618,nyzIL6YAonY$_$6,T,2,31,33,0.10578065917867802,3,solution that meets,32,34
618,nyzIL6YAonY$_$6,T,3,16,18,0.1036064591048606,2,- obligation appointment,17,19
619,ooAF6I-fmTg$_$3,T,1,12,14,0.5466742321929767,3,is not just,13,15
619,ooAF6I-fmTg$_$3,T,2,8,9,0.07806085225934634,2,their head,9,10
619,ooAF6I-fmTg$_$3,T,3,2,3,0.05487943114004071,1,not just,3,4
620,ooAF6I-fmTg$_$5,T,1,1,4,0.5285437540489124,2,you honestly say that,2,5
620,ooAF6I-fmTg$_$5,T,2,2,2,0.1982677826953066,1,honestly,3,3
620,ooAF6I-fmTg$_$5,T,3,4,4,0.10850111670524756,1,that,5,5
621,ooAF6I-fmTg$_$7,T,1,8,12,0.5960095688754298,3,is an utter hypocrite because,9,16
621,ooAF6I-fmTg$_$7,T,2,11,11,0.1926455420600451,peak,hypocrite,12,15
621,ooAF6I-fmTg$_$7,T,3,14,14,0.037418532176251074,1,believe,18,18
622,pOrk7fl1AYo$_$1,T,1,9,11,0.1899497847090083,2,what ' s,10,12
622,pOrk7fl1AYo$_$1,T,2,19,21,0.18017799380037092,1,of the woman,20,22
622,pOrk7fl1AYo$_$1,T,3,8,9,0.12135282097221556,3,that what,9,10
623,pOrk7fl1AYo$_$3,T,1,10,14,0.2935538661341687,2,that through the eye of,11,15
623,pOrk7fl1AYo$_$3,T,2,4,7,0.25222932865564435,3,the most important thing,5,8
623,pOrk7fl1AYo$_$3,T,3,6,6,0.0830836541092008,peak,important,7,7
624,pOrk7fl1AYo$_$2,T,1,2,3,0.2780688041524495,3,s not,3,4
624,pOrk7fl1AYo$_$2,T,2,8,8,0.18737922628433495,1,the,9,9
624,pOrk7fl1AYo$_$2,T,3,5,6,0.18328361807987636,1,actual image,6,7
625,pOrk7fl1AYo$_$4,T,1,9,11,0.1933061181816035,3,' m the,10,12
625,pOrk7fl1AYo$_$4,T,2,2,2,0.06189255947449125,1,i,3,3
625,pOrk7fl1AYo$_$4,T,3,16,16,0.061849290958023787,3,out,17,17
626,q9yDL81QppI$_$1,T,1,11,14,0.2893683224999508,3,which we use as,14,17
626,q9yDL81QppI$_$1,T,2,6,7,0.23741740471689246,2,about latency,7,9
626,q9yDL81QppI$_$1,T,3,19,20,0.05692043123778302,1,performance .,22,23
627,q9yDL81QppI$_$0,T,1,19,22,0.3605278926623646,2,do we measure that,20,23
627,q9yDL81QppI$_$0,T,2,8,9,0.14890729010632206,2,we need,9,10
627,q9yDL81QppI$_$0,T,3,21,21,0.12017816419810198,1,measure,22,22
628,q9yDL81QppI$_$2,T,1,6,8,0.30312450427550397,2,to measure performance,7,9
628,q9yDL81QppI$_$2,T,2,11,13,0.24507825383872842,2,computers using benchmarks,12,15
628,q9yDL81QppI$_$2,T,3,10,10,0.058305117764443984,1,real,11,11
629,qK77ZmbqmOM$_$9,T,1,11,14,0.29754171093025206,3,that is not even,12,15
629,qK77ZmbqmOM$_$9,T,2,7,8,0.16363697790354734,1,that utilize,8,9
629,qK77ZmbqmOM$_$9,T,3,13,13,0.11295384176714279,1,not,14,14
630,qK77ZmbqmOM$_$0,T,1,6,11,0.6138361652237211,3,in a debate over it ',7,12
630,qK77ZmbqmOM$_$0,T,2,8,8,0.1921731801952065,peak,debate,9,9
630,qK77ZmbqmOM$_$0,T,3,1,2,0.06632234019355585,1,city of,2,3
631,qY1sXq-YCHs$_$8,T,1,1,4,0.5452464634817399,2,you refuse the breath,2,5
631,qY1sXq-YCHs$_$8,T,2,2,2,0.20932529727389615,1,refuse,3,3
631,qY1sXq-YCHs$_$8,T,3,4,5,0.1736860152990719,1,breath test,5,6
632,qmMSumMloAs$_$1,T,1,24,27,0.31533641053455513,3,' s amazing !,27,30
632,qmMSumMloAs$_$1,T,2,26,26,0.13215946933209266,peak,amazing,29,29
632,qmMSumMloAs$_$1,T,3,8,9,0.0786337633386588,3,we are,9,10
633,qmMSumMloAs$_$3,T,1,11,14,0.5253897852919784,1,make this goal !,12,15
633,qmMSumMloAs$_$3,T,2,13,13,0.152581348393258,peak,goal,14,14
633,qmMSumMloAs$_$3,T,3,5,6,0.11626184568108451,3,and very,6,7
634,qmMSumMloAs$_$2,T,1,18,22,0.4437356018294344,1,can ' t wait .,19,23
634,qmMSumMloAs$_$2,T,2,21,21,0.20085489729740474,peak,wait,22,22
634,qmMSumMloAs$_$2,T,3,11,13,0.08146325488121252,3,an amazing journey,12,14
635,r13W4H8ZhqI$_$12,T,1,14,16,0.3580074178748665,1,back up along,15,17
635,r13W4H8ZhqI$_$12,T,2,5,6,0.17429730242201263,2,we sort,6,7
635,r13W4H8ZhqI$_$12,T,3,18,18,0.07024980859654162,1,way,19,19
636,r13W4H8ZhqI$_$1,T,1,19,24,0.34908309280572875,3,"lot of very important structures ,",20,25
636,r13W4H8ZhqI$_$1,T,2,22,22,0.10789105749255075,peak,important,23,23
636,r13W4H8ZhqI$_$1,T,3,29,31,0.09304335477517417,2,"muscles , nerves",30,32
637,r13W4H8ZhqI$_$5,T,1,5,8,0.5393326086302974,3,re precise to within,6,9
637,r13W4H8ZhqI$_$5,T,2,6,6,0.22843013115875382,1,precise,7,7
637,r13W4H8ZhqI$_$5,T,3,11,12,0.22291311468142783,2,of millimeters,12,14
638,r13W4H8ZhqI$_$8,T,1,17,21,0.32904214397397485,3,", be up front about",18,22
638,r13W4H8ZhqI$_$8,T,2,14,16,0.13386188421137407,1,", you know",15,17
638,r13W4H8ZhqI$_$8,T,3,12,13,0.11640749523489914,2,and to,13,14
639,r5ijC2W9ddk$_$8,T,1,11,15,0.22561565594240762,3,us at 1 - 800,12,16
639,r5ijC2W9ddk$_$8,T,2,1,4,0.17466595604868018,2,learn more about our,2,5
639,r5ijC2W9ddk$_$8,T,3,13,13,0.047860751953521026,peak,1,14,14
640,r5ijC2W9ddk$_$0,T,1,11,14,0.4375258832185046,1,snow or wind ?,12,15
640,r5ijC2W9ddk$_$0,T,2,8,10,0.2427310928547753,3,weather protection from,9,11
640,r5ijC2W9ddk$_$0,T,3,11,11,0.13909731948001702,peak,snow,12,12
641,r9tgDqXEcuc$_$4,T,1,11,16,0.6433244625400663,2,build three fires in fairly close,12,17
641,r9tgDqXEcuc$_$4,T,2,12,12,0.15402607407910918,peak,three,13,13
641,r9tgDqXEcuc$_$4,T,3,6,6,0.045386775008396996,1,are,7,7
642,rf0yDSeVEUA$_$1,T,1,33,39,0.21798417582656626,3,into you and your business and set,38,44
642,rf0yDSeVEUA$_$1,T,2,23,24,0.0606803687722242,2,next 30,28,29
642,rf0yDSeVEUA$_$1,T,3,3,4,0.05349565043542189,1,are ready,4,5
643,rf0yDSeVEUA$_$0,T,1,8,14,0.7154393081358613,1,super sweet and awesome promotion for anybody,10,16
643,rf0yDSeVEUA$_$0,T,2,11,11,0.16280941294326962,peak,awesome,13,13
644,rf0yDSeVEUA$_$3,T,1,36,41,0.33435388121220166,2,"took me from struggling , overwhelmed",37,42
644,rf0yDSeVEUA$_$3,T,2,22,26,0.17802553310337924,3,to take place is you,23,27
644,rf0yDSeVEUA$_$3,T,3,38,38,0.09456550786736234,peak,from,39,39
645,rojyUp4FPSg$_$26,T,1,6,11,0.24271432896216089,3,ll be able to go to,7,12
645,rojyUp4FPSg$_$26,T,2,16,19,0.10381346593118737,3,the link is going,17,20
645,rojyUp4FPSg$_$26,T,3,8,8,0.06839052248891579,peak,able,9,9
646,rojyUp4FPSg$_$20,T,1,3,6,0.21691538350330347,1,not an overly sweaty,4,7
646,rojyUp4FPSg$_$20,T,2,26,27,0.10301661986546601,2,other fragrances,27,29
646,rojyUp4FPSg$_$20,T,3,22,23,0.09899230345478438,2,did not,23,24
647,rojyUp4FPSg$_$21,T,1,6,8,0.4456864936166962,2,good compliments actually,7,10
647,rojyUp4FPSg$_$21,T,2,9,9,0.08305595111840512,1,from,11,11
647,rojyUp4FPSg$_$21,T,3,2,2,0.07845267998161312,1,got,3,3
648,rojyUp4FPSg$_$23,T,1,4,5,0.564633282621673,1,something good,5,6
649,rojyUp4FPSg$_$5,T,1,6,10,0.32730828476048407,3,the first thing we did,7,11
649,rojyUp4FPSg$_$5,T,2,11,13,0.20294866284178587,2,was we looked,12,14
649,rojyUp4FPSg$_$5,T,3,13,14,0.12902684270948772,1,looked at,14,15
650,rojyUp4FPSg$_$7,T,1,23,28,0.29901218220082826,3,we are big fans of subtle,24,29
650,rojyUp4FPSg$_$7,T,2,2,5,0.12158430849593158,3,you ' ve seen,3,6
650,rojyUp4FPSg$_$7,T,3,26,26,0.09085959432372584,1,fans,27,27
651,rojyUp4FPSg$_$9,T,1,18,23,0.6889103202715653,3,s really not what we wanted,20,25
651,rojyUp4FPSg$_$9,T,2,20,20,0.26557468554400865,peak,not,22,22
651,rojyUp4FPSg$_$9,T,3,5,6,0.07415883099930126,2,really overpowering,6,8
652,rojyUp4FPSg$_$10,T,1,2,5,0.5557410267346399,2,we liked is it,3,6
652,rojyUp4FPSg$_$10,T,2,3,3,0.195207317676576,1,liked,4,4
652,rojyUp4FPSg$_$10,T,3,5,5,0.11645916732869299,1,it,6,6
653,rojyUp4FPSg$_$12,T,1,3,4,0.5068154862621659,2,very well,5,6
653,rojyUp4FPSg$_$12,T,2,0,0,0.09324891241226627,1,and,1,1
654,rojyUp4FPSg$_$16,T,1,2,4,0.28838626791281174,3,s the fresh,3,5
654,rojyUp4FPSg$_$16,T,2,8,8,0.1169807046806115,1,is,9,9
654,rojyUp4FPSg$_$16,T,3,10,10,0.1148826726436835,1,stronger,11,11
655,rojyUp4FPSg$_$18,T,1,3,7,0.5194837959126293,2,your primary scent to wear,4,8
655,rojyUp4FPSg$_$18,T,2,5,5,0.12046556930465838,peak,scent,6,6
655,rojyUp4FPSg$_$18,T,3,13,13,0.06140437267517872,1,gym,14,14
656,rojyUp4FPSg$_$37,T,1,1,2,0.15675754203493386,2,remember to,2,3
656,rojyUp4FPSg$_$37,T,2,11,12,0.15490705089106105,1,and visit,13,14
656,rojyUp4FPSg$_$37,T,3,15,16,0.13718853180709684,1,com .,20,21
657,rojyUp4FPSg$_$36,T,1,1,2,0.5431646372906631,3,thanks again,2,3
658,rojyUp4FPSg$_$34,T,1,16,20,0.2583495448826343,3,depth written review and the,20,24
658,rojyUp4FPSg$_$34,T,2,1,2,0.08146279936756118,2,we will,2,3
658,rojyUp4FPSg$_$34,T,3,18,18,0.08066751798299415,peak,review,22,22
659,rojyUp4FPSg$_$32,T,1,3,4,0.5612646881894845,1,is really,4,5
660,rwNlqh0k1j4$_$15,T,1,28,33,0.3407961731243939,2,"and defeating daesh more rapidly ,",31,37
660,rwNlqh0k1j4$_$15,T,2,35,38,0.12253472468691115,3,"completely , and permanently",39,42
660,rwNlqh0k1j4$_$15,T,3,30,30,0.0959562919731372,peak,daesh,33,34
661,rwNlqh0k1j4$_$3,T,1,0,3,0.7136083223682351,3,loathing towards assad drove,1,6
661,rwNlqh0k1j4$_$3,T,2,0,0,0.29358862322089835,peak,loathing,1,2
661,rwNlqh0k1j4$_$3,T,3,6,6,0.07468710623552613,1,syrians,9,10
662,rwNlqh0k1j4$_$2,T,1,6,9,0.2550363634089992,3,there are many in,7,10
662,rwNlqh0k1j4$_$2,T,2,9,10,0.1350190199619411,1,in history,10,11
662,rwNlqh0k1j4$_$2,T,3,2,3,0.11982249507897513,2,a case,3,4
663,rwNlqh0k1j4$_$7,T,1,10,16,0.36509341748106827,3,apparent peculiarities of this conflict – that,15,22
663,rwNlqh0k1j4$_$7,T,2,19,20,0.09499479356731116,1,extremes have,25,26
663,rwNlqh0k1j4$_$7,T,3,14,14,0.07097982112987032,1,conflict,20,20
664,sC16n1k66io$_$2,T,1,11,13,0.21274932434880367,2,it means to,12,14
664,sC16n1k66io$_$2,T,2,26,29,0.2116742485823974,1,the leaders who are,27,30
664,sC16n1k66io$_$2,T,3,23,24,0.08919305192525115,3,best identify,24,25
665,sC16n1k66io$_$16,T,1,6,8,0.4167296640387694,2,and soul of,7,9
666,sPremsknoLM$_$1,T,1,1,2,0.5059961103614099,2,why do,2,3
666,sPremsknoLM$_$1,T,2,3,4,0.36250622546201944,1,i say,4,5
667,ssqiwP19JhM$_$10,T,1,26,29,0.31957418541550836,3,really nor is it,28,31
667,ssqiwP19JhM$_$10,T,2,13,16,0.16317908688042632,3,is not a vehicle,15,18
667,ssqiwP19JhM$_$10,T,3,27,27,0.14556496192840204,1,nor,29,29
668,ssqiwP19JhM$_$2,T,1,3,7,0.6164285044590321,3,want all financial aid forms,4,8
668,ssqiwP19JhM$_$2,T,2,5,5,0.19509147812920524,peak,financial,6,6
668,ssqiwP19JhM$_$2,T,3,14,16,0.10082049752867817,1,time that the,15,17
669,szic2IB9HB4$_$5,T,1,2,4,0.47227961305937627,3,did very little,3,5
669,szic2IB9HB4$_$5,T,2,1,2,0.29395110741081387,1,earnings did,2,3
670,tQ-CIfgj-Js$_$3,T,1,36,40,0.22638069410413797,1,countries can get access to,44,48
670,tQ-CIfgj-Js$_$3,T,2,26,27,0.07766047116542786,1,of carcinogens,29,32
670,tQ-CIfgj-Js$_$3,T,3,1,2,0.07656821413352713,1,my group,2,3
671,tXQpm-nKxNA$_$5,T,1,12,16,0.45202872642334846,3,very grateful and wish you,13,17
671,tXQpm-nKxNA$_$5,T,2,13,13,0.11000836449181654,peak,grateful,14,14
671,tXQpm-nKxNA$_$5,T,3,2,2,0.07184137144753641,1,of,3,3
672,tXQpm-nKxNA$_$7,T,1,9,13,0.2821313198373927,3,abroad i urge you to,10,14
672,tXQpm-nKxNA$_$7,T,2,18,19,0.08573144985290515,3,your imaginations,19,21
672,tXQpm-nKxNA$_$7,T,3,10,10,0.0694890592670092,peak,i,11,11
673,uacdDoBtT1k$_$0,T,1,30,35,0.3115757610643215,2,this decline is mainly related to,31,36
673,uacdDoBtT1k$_$0,T,2,3,6,0.14880550005705703,3,the youth unemployment rate,4,7
673,uacdDoBtT1k$_$0,T,3,31,31,0.12254778558052103,1,decline,32,32
